container_chain,member_chain,depth,parent_narc_path,parent_file_id,member_index,name,container_relative_offset,container_relative_end,gmif_relative_offset,gmif_relative_end,size,sha256,signature_hex,extension,probable_format,format_evidence,structure_valid,compressed,compression,compression_evidence,decompression_supported,declared_decompressed_size,decompression_valid,decompressed_size,decompressed_sha256,decompressed_format,decompressed_format_evidence,nested_container,nested_after_decompression
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00166,0,/poketool/personal/wotbl.narc,328,166,,8944,8976,4884,4916,32,9d14585bad46735b7385a7f1156cc4e64bc813e0f3c42960bfd7e2682ce86f30,210230020402300c0412711c731cdb1c,,,,,False,,,,,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00167,0,/poketool/personal/wotbl.narc,328,167,,8976,9008,4916,4948,32,6e91b93e0aa1462be7bf05a61a05d1096caf866b62d6028c46671998f485959b,28025102b80a84108d18651ea9279a2c,,,,,True,Nintendo Huffman 8-bit,Probable,False,151810,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00168,0,/poketool/personal/wotbl.narc,328,168,,9008,9044,4948,4984,36,63d52de6e711a25811d0caf8b84a40286d1e21083c09a94eab271212da5fa694,c20328025102b8028402b80a84108d18,,,,,False,,,,,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00169,0,/poketool/personal/wotbl.narc,328,169,,9044,9076,4984,5016,32,cbdde18121612065dab9ef730678da337ebb616b27278087ceb2b0d1916aad4e,b80367028d0230023603300a36132c1a,,,,,False,,,,,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00170,0,/poketool/personal/wotbl.narc,328,170,,9076,9108,5016,5048,32,d6036be2ea337382ce4f3df7e96e22a1ca1a4279a94caed4a3d034e39fed721f,91023002560caf1237186d22d128242e,,,,,False,,,,,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00171,0,/poketool/personal/wotbl.narc,328,171,,9108,9148,5048,5088,40,7788121ff20f8c047ced5bf26d7f291a87541ce1fe5030f66e30ce91c45ab0c6,910230025602560caf1237186d22d128,,,,,False,,,,,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00172,0,/poketool/personal/wotbl.narc,328,172,,9148,9164,5088,5104,16,33974301d7643cd1b794ffcffe6f288179469ae43a7b8b30155972c7c524ecb8,5402cc02270a5614ba1aa125ffff0000,,,,,False,,,,,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00173,0,/poketool/personal/wotbl.narc,328,173,,9164,9180,5104,5120,16,4e824046bfcf93b322931a3884586801e9ebb5f0123120d340e689658537e1cf,0102cc02e3082f0eba147f1b5921ffff,,,,,False,,,,,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00174,0,/poketool/personal/wotbl.narc,328,174,,9180,9196,5120,5136,16,5018efadc41fd6cd85e9d0153109926f5c0a9ea4507f945e05ec2635f3bea108,2f02cc026f0a0112ba1a7f23ffff0000,,,,,False,,,,,,,,,,False,False
/poketool/personal/wotbl.narc,/poketool/personal/wotbl.narc!/member_00175,0,/poketool/personal/wotbl.narc,328,175,,9196,9224,5136,5164,28,bfdb9a38c4045a3c4917aae7577590299193ffbe45334d779c5cfdf300f8180f,2d02cc02760cba14191fe3260a311139,,,,,False,,,,,,,,,,False,False
